Correct word      Predicted word
1948 नृत्यशैली   नृत्यशैैली
1949 संवरी   संवरर
1950 अरबपतियों   अरब्पतियों
1951 मुकद्दमों   मुकड़ममों
1952 जीवन   जीवान
1953 ढूंढता   ढूंढ़ता
1954 क्रुसेस   क्रूसेस
1955 कार्यकर्त्रियों   कार्यकरत्रियों
1956 प्रतिबद्धताएं   प्रतिबद्धााएं
1957 डीएलडब्ल्यू   डीएलवी
1958 प्लेन   प्लान
1959 पायलट   पैलोट
1960 फैंन   फैं
1961 फव्वारा   फववारा
1962 हालचाल   हालचल
1963 ब्रह्मलीन   ब्रह्मीलन
1964 याद्दाश्त   याद्दश्ट
1965 उज्जैन   उज्ैन
1966 सहयात्री   सह्यात्रे
1967 सारावागी   सरवागी
1968 देखियेगा   देखेयगा
1969 मैनेजमेंट   मैनाजमेंट
1970 कार्यकार्यकर्ताओं   कार्यकारकरात्ााओं
1971 रुकते   रुक्ते
1972 डिस्ट्रब्यूटर्स   डिस्ट्रेबियूटर्स
1973 दमपर   दमापर
1974 ठिकाने   ठिकने
1975 इंटरटेक्चुअलिटी   इंटरकेरियुलिटी
1976 सीडीयां   साडयान
1977 साउथ   सौथ
1978 नहींकरवाई   नहिंकरवाई
1979 चूड़े   चूढ़े
1980 थर्टी   थार्टी
1981 नक्सल   नादसा
1982 गुजरात   गुजररत
1983 नाभा   नभा
1984 धोखेबाज   धोकेबाज
1985 बीआईआईटीएम   बीईीअयीतीम
1986 साेमवार   सोमवार
1987 वाणों   वनों
1988 औद्योगिकरण   औध्योगिकरण
1989 अग्रहरि   अग्रहरी
1990 आफॅ   आफा
1991 तीमारदारों   तीमारदोरों
1992 मिश्रा   मिसरा
1993 नागारिक   नाग्रिक
1994 मकरः   मकर
1995 जीतोड़   जीटीआर
1996 नीलाभ   नीलभ
1997 मेंशराब   मेनशराब
1998 सिंघाड़े   सिंघडे
1999 हिसारः   हिसारह
2000 तसखीर   तस्खीर
2001 इशारा   इसारा
2002 परामर्शक   परमर््षक
2003 थियेटर्स   थीएटर्स
2004 आंबियंस   एम्बिएंस
2005 सुरक्षाः   सुरक्षाह
2006 बांया   बान्या
2007 रुकवाई   रूकवाई
2008 प्रतिनिधिकारी   प्रतिनिधिकरी
2009 चंद्रमाओं   चन्द्रमाओं
2010 ढैया   धायया
2011 स्पिरिट्स   स्पाइरिट्स
2012 लियान्ड्रो   लीनड्रो
2013 शॉन   सीन
2014 चूचियां   चुचियां
2015 महामीडिया   महामिदिय
2016 पूर्वजन्मों   पूर्वनन्मों
2017 कुषाण   कुशान
2018 एवरेस्ट   इवररस््ट
2019 अधिवास   अद्विवास
2020 मुर्रिएटा   मुरीएटा
2021 वाण   वां
2022 महामंत्र   महमन्त्र
2023 मेजबान   मेज़बान
2024 फुलाए   फुलाये
2025 प्रूट   प्रूट्ट
2026 रुजवेल्ट   रोजवेल्ट
2027 उलझानों   उलज़नों
2028 पत्रकारवार्ता   पत्रकारवर्ता
2029 दुआर   दुअर
2030 ऑफरः   ओफरह
2031 ईसाइयों   इसायियों
2032 प्रोपेलेंट   प्रॉपलेंट
2033 सीखीं   सिखिन
2034 एबोट   अब्बोट
2035 कटलरी   कटलारी
2036 फ्यूचुरिस्टिक   फायुचुरस््िक
2037 तेरीः   तेरीह
2038 नन्हें   नन्हे
2039 एवरी   एवेरी
2040 सूबा   सुबा
2041 शाखाएं   शखयें
2042 त्रिकालदर्शी   त्रिकलदर्शी
2043 फैलाइए   फैलैये
2044 झउवा   झौवा
2045 जमाती   जमती
2046 जनहानि   जन्हानी
2047 पोंडिंग   पॉन्ििंग
2048 तस्वारों   तस्वरों
2049 हिचकिचा   हिच्छाचा
2050 बस्तीः   बस्तीह
2051 गरीबी   गररिबी
2052 फड़फड़ाएं   भड़फ़ाएं
2053 सीताराम   सिताराम
2054 कमेरे   क्मेरे
2055 बैरकपुर   बैरककुर
2056 स्वयंस्वीकृत   स्वसंव्यिक्रत
2057 मज़बूरी   मजबूरी
2058 कन्वोकेशन   कननवकेशन
2059 जयपुर   जैपुर
2060 नरम   नार्म
2061 टीटागढ़   तितागढ़
2062 राज्यमंत्रीस्वतंत्र   राजामनामतिज््रावत्र
2063 मैनवल   मैंवाल
2064 गुजारना   गुजरना
2065 जातियों   जतियों
2066 अनहोनी   अन्होनी
2067 टेलीलिंक्स   टेलिलिंक्स
2068 लैब्स   लाबस
2069 हरावल   हरवाल
2070 मैरेज   मैरिएज
2071 कार्यावधि   कार्यवाधि
2072 जलभराव   जलभारव
2073 पिएगा   पीगा
2074 स्टीफेंस   स्टेफेंस
2075 एक्सेल्या   एसेलिया
2076 वायरलेस   वायररेस
2077 परभणी   परभानी
2078 खातेदार   खातेदर
2079 बढना   बढ़ना
2080 डुबोना   दुबोना
2081 बेकर   बैकर
2082 बुद्धाराम   बुद्धररम
2083 पटरानी   पत्रणी
2084 अर्धविश्वास   अर्ध्वविव्ाा
2085 कास्टानेडा   कस््ाानेडा
2086 बलजीत   बालजत
2087 भटनागर   भतनगर
2088 इक्वाडोर   इक्योडर
2089 स्वर्गदूत   स्वारगगूत
2090 ऋषिकुल   रुशिकुल
2091 टेट   तते
2092 कंठहार   कंठर
2093 बेऔलाद   बीअलैड
2094 यूरोपिया   यूरोपी
2095 गए   गये
2096 ददरेवा   दाद्रेवा
2097 पैकर्ड   पैकार्ड
2098 जागृति   जागरूति
2099 आंध्रा   अंध्रा
2100 चौंकाते   चौंकते
2101 बेख्वाबियां   बेखवाबियां
2102 नफ़ा   नफा
2103 सिन्हा   सिं्हा
2104 उत्पीडऩ   उत्पीदान
2105 अनिष्टता   अनिष्तता
2106 उड़ान   उड़न
2107 संयुक्तावस्था   संनुक्तववस्था
2108 शमलात   शमतल
2109 एवव   ईवावा
2110 अधिवक्तागण   अधिवकतागन
2111 रल्हन   रालहन
2112 झुठलाने   झुठलने
2113 चिनमणि   चिनमानी
2114 लोकसभावाली   लोकस्भवाली
2115 लड़की   लाड़की
2116 नरसिंहगढ़   नरसिंघगढ़
2117 संगठनमंत्रियों   संघनांंत्ररियों
2118 कार्यकर्ताओं   कार्यकरताओं
2119 अगस्ता   औगुस्ता
2120 मनमर्जी   मनमारजी
2121 अंतर्मुख   अंत््ममुख
2122 रिश्तानाता   रिष्टनाता
2123 द्विअर्थी   द्वियार्थी
2124 चुटीले   छूटिले
2125 हैटीज़बर्ग   हेटीसबर््ग
2126 रैगुलाइजेशन   रेगुलुगेजेशन
2127 फिक्सिंगः   फिकसिंगह
2128 कमज़ोर   कमजोर
2129 भरा   भारा
2130 चौदहवां   चौध़वन
2131 श्रंखला   श्रुंखला
2132 विपन्नता   विपन्तत
2133 प्रूफ़रीड   प्रूफ्रीड
2134 ज़माना   ज़मना
2135 दंगा   डांगा
2136 एरिका   इरिका
2137 योजनाः   योजनाह
2138 वेबुनियादी   वेवुनियाडी
2139 साहू   साहु
2140 सीऐटल   सेटटल
2141 स्टैन   स्टेन
2142 इनसानी   इंसानी
2143 न्यूट्रियो   नुत्रियो
2144 लदड   लाडाड
2145 अंतडियां   अंतदियां
2146 कुशवाहा   कुश्वहा
2147 कोच्चिः   कोच्छीह
2148 गणपति   गणपथी
2149 पड़ेंगी   पडेंगी
2150 अर्थ   आर्थ्
2151 मुक़र्रर   मुकर्रर
2152 निपटाकर   निपटकर
2153 होलिडेस   होलीडेयस
2154 उठ्ठक   उत्थक
2155 जगाएगा   जगयेगा
2156 शख्सियतें   शाखसीयतें
2157 झालाना   ज़लना
2158 हाबरा   हबरा
2159 एजूस्पर्मिया   एज़्सपर्मिया
2160 तावीज   ताविज
2161 फ़ूडवर्क्स   फाउडवर्क्स
2162 ग्राहम   ग्रहम
2163 प्रभानमंत्री   प्रभाननमत्री
2164 सेथ   सेथे
2165 डूबना   दुबना
2166 तासीर   तासिर
2167 एयरकंडीशनर   इयारकंदिश्शर
2168 एड्डी   ईडीडीआई
2169 मैकॉन   मैकोन
2170 ऐंठ   एंथ
2171 डॉर्क   डोर्क
2172 ग़रीबों   घरीबों
2173 ऑब्जर्वर   ओबरसरव
2174 आर्यो   आर्य
2175 उखड   उखड़
2176 पैकेजों   पकागों
2177 हिंडन   हिन्दों
2178 अपरिहार्य   अप्रहररी
2179 कर्वी   कररवी
2180 रिकनेक्टिंग   रिकनकेक्टिंग
2181 क्लांइट   क्लिएंट
2182 शरारत   शररतत
2183 वेंचुरा   वें्ुरा
2184 रोलिंस   रोलिन्स
2185 हैन्स   हेनेस
2186 दिव्य   दिव्या
2187 गिड़गिड़ाते   गिड्गडेेट
2188 निगमायुक्त   निग्मायुक्त
2189 रिश्वतखोर   रिश्वखखोर
2190 गर्जना   गरजाना
2191 पिंटा   पिंता
2192 ग्रीर   ग्रीयर
2193 लेविसविल   लेविसिले
2194 क्लैरिएंट   क्लेरियंट
2195 क़ायल   खायल
2196 द्विअर्थी   ड्वायर्थी
2197 बुलंदशहर   बुलन्दशार
2198 स्टेफोर्ड   स्टैफोर्ड
2199 वर्ल्ड   वर्ल्ड्ड
2200 जीवनियां   जीवनियाँ
2201 परमेश्वरपुर   पर्मशेवरपुर
2202 न्यूट्रियो   न्यूत्रियों
2203 बागबगीचों   बागगगिचों
2204 सुचिकित्सा   सुचिकितससा
2205 नागमण्डल   नागमंडल
2206 नील   नीअल
2207 क्रिप्टोकरेंसियों   क्रिप्टोकेर्यंसयों
2208 स्वायत्तशासन   स्वातत््शासन
2209 जर्दा   ज़रदा
2210 उपलक्ष्य   उपलक्ष्यय
2211 विदग्धा   विददघा
2212 मुख्यमंत्रीपटना   मुखमयंत्ररीपतन
2213 जैने   जेन
2214 महानतम   मंहाम
2215 गुना   गुणा
2216 एमटेक   मीटीईच
2217 देनेवाली   देनेवली
2218 विशेषणों   विशेशनों
2219 पॉलिथीनों   पोलीथेनों
2220 संबित   सम्बित
2221 ढूंढ   धूंढ़
2222 हां   हान
2223 टकरा   तकरा
2224 धंधेखोरी   धांधेखोरी
2225 पुलिंदे   पुलिंडे
2226 एपोक्लिप्स   इपोक्लिप्स
2227 विज्ञानपीडिया   विज्ञानपीियया
2228 एक्सटेक्टर   एक्स्टैक्टर
2229 ज़ुन्हेबोटो   ज़्हेेबोोोटो
2230 सूखाकर   सुखाकर
2231 फाँस   फांस
2232 बॉम्बे   बोमबा
2233 व्यग्र   व्याग्रा
2234 रिसने   रिसाने
2235 छुरे   छूरे
2236 शार्लेट   चार्लोट
2237 जोस   जोसे
2238 रैलीः   रैलीह
2239 मेज़बान   मेजबान
2240 धनधान्य   धन्धान्य
2241 डाबर   दाबुर
2242 बीएसएसएस   बीएसएस
2243 नजीब   नाजिब
2244 अवस्थाएं   अवस्थायें
2245 धर्मनिरपेक्षताके   धर्मननप्रेक्षेका
2246 एनएसीएल   नैएसल
2247 समरविल   सोमरविले
2248 झुलए   झुलाए
2249 खग्यार   खाज्यार
2250 धस्माना   धसमाना
2251 रिपन   रिपान
2252 भागदौड़   भगड़ौड़
2253 ललानिया   लालनिया
2254 भूलों   भुलों
2255 वडाली   वदली
2256 नागापट्टिनम   नगगपत्तिनम
2257 वैमनस्य   वैमान्य
2258 ओरछा   ओर्छा
2259 धैर्यवान   धारियवान
2260 सूंड़   सुंड
2261 कैमस्टूडियो   कामस्टडयययो
2262 यूरोपिया   यूरूपिया
2263 भुसावल   भूसववल
2264 गायत्री   गयात्री
2265 वेयर   वारे
2266 बुद्धिजीवों   बुद्धीजीवों
2267 ऐंठ   ईं्थ
2268 रदर   रादर
2269 इलाइची   इलायाची
2270 श्रीगंगानगरवासियों   श्रीगणगरववाजसाययों
2271 फिजराल्ड़   फिटजररैल्ड
2272 सरगी   सर्गी
2273 वेदों   वेडोन
2274 मरमर   मुरमुर
2275 विप्ख   विपखा
2276 मदनगंज   मदनागंजा
2277 पैकेजों   पैकेजजन
2278 ज़यादा   ज्याडा
2279 तेवरी   टेवरी
2280 तदंरुस्ती   तदनरस्््िि
2281 ऐल   ईएल
2282 क़ब्ज़ा   क़बज़ा
2283 आमरियापाड़ा   आमरियपपा
2284 बाउलिंग   बॉउलिंग
2285 रस्मे   रसमे
2286 एमडब्ल्यूपीएल   इम्डब्लुपपिल
2287 विद्याओं   विढाओं
2288 सिंहा   सिंघा
2289 पेंशनधारियों   पेंसियोंराययों
2290 बारह   बररह
2291 डूबना   दुबाना
2292 एसेटल   इसेटल
2293 चौहान   चूहन
2294 सिद्धार्थः   सिद्धार्थ
2295 एपेक्स   एपैक्स
2296 डाल्टन   डल्टन
2297 टेक्सटाइल्स   टेक्सटाल्स
2298 अग्रवाल   अगरवाल
2299 सिमटे   सीमेंट
2300 क्रान्फ्रेंसिंग   क्रानफ्रेसिंंग
2301 संस्कृतियों   संस्कृरियों
2302 ढंककर   धांकर
2303 निज़ामाबाद   निज़माबाद
2304 दुष्क्रिया   दुश्क्रिया
2305 सासाराम   ससरम
2306 चिढ़ते   चिधते
2307 लाम्बा   लामाा
2308 लउटिस   लाउटिस
2309 खाएँ   खाएं
2310 धंधे   ध्नधे
2311 अन्त्यन्त   अंतययंत
2312 बरामद   बरामड़
2313 क्रेमिस्ट्री   क्रीमिस्ट्री
2314 उठनेवाले   उठनेवले
2315 सिरगिट्टी   सिरागिट्टी
2316 कंट्रोल   कॉन्ट्रोल
2317 कैटलिन   कैटलाइन
2318 पक्षपात   पक्षपत
2319 फोड़ों   फोडो
2320 फ्रांसिस्का   फ्रांसिकसा
2321 प्रयोगपृष्ठ   प्रयोगपुष््थ
2322 क्रांतिधरा   क्रान्ििधारा
2323 डैशवाला   दैशवाला
2324 खुरासान   खुरासन
2325 क्वॉरेनटाइन   क्वारंटिन
2326 पक्षपात   पक्षपत
2327 ट्रुथ   त्रुथ
2328 साथसाथ   साठसथ
2329 जॉनसन   जोह्सनों
2330 सीपीएम   सीसीएम
2331 बाताया   बताया
2332 तुगलकाबाद   तुथलाा़बााद
2333 एपकोटेक्स   एपोकोटेक्स
2334 हैरम   हैराम
2335 सरेबाजार   सरेबाजर
2336 येरुशलम   जेरुसलेम
2337 मोल्ड   मोल्डडीए
2338 वर्णनकर्ताओं   वर्णनरकराओं
2339 फेफड़ा   फेफडा
2340 कामोत्तेजना   कमोत्तेजना
2341 दंपति   दमपती
2342 बर्बरतापूर्ण   बर्बतरपूर्णण
2343 तड़ीपार   ताड़ीपर
2344 लुत्फ   लूट्फ
2345 तरीको   तररिको
2346 मल्टीमीडिया   मुल्टीमििया
2347 त्यौहार   त्योहार
2348 लेबल   लबेल
2349 तीर्थाटन   तीर्थान
2350 सूचनाः   सूच्ना
2351 रोज़विल   रोसेविल
2352 फ़ाईब्रेट्स   फाीबबर्ट्स
2353 ऑल्टो   आल्टो
2354 परतानी   पर्तनी
2355 तड़पती   तद्पती
2356 पटेल   पैटल
2357 दोस्तानापूर्ण   दोस्तानपूर्ण
2358 क्षेत्राें   क्षेत्रों
2359 लिंच   लाइच
2360 मल्होत्रा   मालहोत्र
2361 दुर्नीति   डुनीर्ती
2362 क्रॉस   क्रोस
2363 अव्यवसायी   अव्यवासयी
2364 धैर्यवान   धिर्यवान
2365 टाइम   टिमम
2366 अशरीरी   अशारीरी
2367 ज्योतिषि   ज्योतिषी
2368 एलेक्जेंड्रिया   एलेक्सांड्रिया
2369 बेवकूफाना   बेवाकूफाना
2370 उज़्बेक   उजबेक
2371 धर्मविहीनता   धर्मविनीता
2372 सुरेंद्रनगर   सुरेन्द्रनगर
2373 क्रुएगर   क्रूजर
2374 दविन्दरपाल   दविंदरपाल
2375 चापलूसी   चापलसी
2376 इंजन्स   इंजिन्स
2377 मेंडेज़   मेंडेज
2378 कवि   कवी
2379 मिदनापुर   मिडनापोर
2380 सिरमोन   सिर्मों
2381 वर्तमान   वार्टमैन
2382 पायलट   पिलोट
2383 एंट्रीक्स   इन्ट्रीक्स
2384 डेटन   डेयटन
2385 ऑलराउंडर   अलरॉंडर
2386 निश्रा   निशरा
2387 वधावन   वढ़वां
2388 जेन्सन   जेनसेन
2389 पाली   पली
2390 त्रैमासिक   त्रिमासिक
2391 अट्रैक्ट   अत्र्रैक्त
2392 मैन्सफील्ड   मांसफील्ड
2393 मट्टानचेरी   मत्तनचेरी
2394 नवकेतन   नववेतन
2395 कमतर   कममतर
2396 पिट्यूनिया   पित्यूनिया
2397 ज़ुबान   जुबान
2398 एनसीआरडब्ल्यूसी   इनसींड्र्लबूनीस
2399 हैम्बलिन   हैमबालिन
2400 ओमैक्स   ओमाक्स
2401 परवीन   परवीं
2402 प्रेमफलः   प्रेम्लाला
2403 नरमी   नारमी
2404 श्रंखलाओं   श्रिणशालां
2405 अवरोधक   अव्रोधक
2406 तीरों   टीरों
2407 झाड़ा   झड़ा
2408 अनुपमा   अनुपामा
2409 बिन्दल   बिंदल
2410 ज़वाला   जवलाल
2411 आमरियापाड़ा   आमृरययपा
2412 प्रतिनिधिकारी   प्रतिनिधिकरी
2413 मैकियास   मैसिया
2414 मेडीकल   मेडिकल
2415 रंजकता   राजक्तता
2416 दा   डीए
2417 त्यौहारों   त्योहरों
2418 रंगते   रंगगे
2419 उत्तरा   उत्त्र
2420 पेंशनधारियों   पेंशाधारियों
2421 कार्यकर्ताओं   करर्कराताओं
2422 द़फन   डफन
2423 ख़ासकर   खासकर
2424 रैथ   रेयथ
2425 गुडगौंव   गुड़ागौंव
2426 साहब   सहब
2427 उड़ानों   उड़नों
2428 मेजेस्को   माजेस्को
2429 बांबी   बोमबी
2430 कारगिल   कार्गिल
2431 टकरा   तकरा
2432 बिजी   बीजी
2433 क्रोम   क्रोमे
2434 गल्फ   गुल्फ
2435 आवृत्तियों   आवृतियों
2436 ऑलकार्गो   एल्कार्गो
2437 हारना   हरनना
2438 अव्यवसायी   अव्यवासीय
2439 प्राविंसेस   प्रीविंस
2440 प्रतिष्ठी   प्रतिष्ठि
2441 सपा्   सपा
2442 प्रतिवाद   प्रतिवद
2443 लिफ़ाफ़ा   लिछाफ़ा
2444 दर्शाना   दरशाना
2445 गेरीसन   गर्िसों
2446 आकंड़ों   आकानोंं
2447 धंधों   धांोंं
2448 डिस्ट्रीब्यूटरी   डिस्ट्रियबबियरी
2449 खत्री   खातरी
2450 पंजिका   पंजीका
2451 रावले   रवले
2452 कंगन   कंगगन
2453 सिपाही   सिपही
2454 नोटबंदीशुदा   नोटेबंदिशुुदा
2455 हल्ला   हाल्ला
2456 ज़मातें   झमातें
2457 मैसी   मस्से
2458 पितामह   पितमह
2459 विवरणःभारतीय   विवरणभाररीय
2460 नागेरकोइल   नेगरकोल
2461 अच्छी   अछी
2462 सैटिन   सतिन
2463 बसीरहाट   बसिरहत
2464 छेलै   छेलाई
2465 संयुक्तावस्था   संयुकतावस्था
2466 सूरी   सुरी
2467 भपाई   भापाई
2468 महाथिर   माथिर
2469 राजभाई   राजभाय
2470 हॉन्ग   होंग
2471 लंगरों   लैंग्रों
2472 फंड   फ़ूंड
2473 फ्लावर्स   फ्लॉवर्स
2474 उठने   उठेेन
2475 बडा़   बड़ा
2476 मिश्रा   मिशरा
2477 षट्   शात
2478 मैनहट्टन   मनहट्टन
2479 सरगुजा   सरगुगा
2480 ईवनिंग   इवेनिंग
2481 बागली   बगलली
2482 नीऊ   नीयू
2483 जेडटीईसाफ्ट   जेडेतीसफ्त
2484 नागमण्डल   नाममन्डल
2485 मछलीपट्टनम   माििलपत्नन
2486 हस्ताक्षरों   हस्तक््रोों
2487 भिलाई   भिला
2488 कॉन्ट्रेक्टिंग   कान्ट्रैक्टिंग
2489 जौं   जौन
2490 भाालू   भलू
2491 फोर्टिस   फोर्टिसस
2492 गिरजाघरों   गिरिजाघरों
2493 अर्थव्यवस्थाः   अर्थव्ववस्थाय
2494 ऑक्सीज   ओक्सिस
2495 एनका   एंका
2496 चष्मा   चश्मा
2497 बताअाे   बताओ
2498 घृतकुमारी   घ्रुतकुमारी
2499 प्राटेस्टेंट   प्रेटेस्टेंट
2500 ब्युर   बॉयर
2501 टूगा   तूगा
2502 समाधियों   समद्जियों
2503 खुरपका   खुरपाका
2504 एमडब्ल्यूपी   एमवीपी
2505 सूरज   सुराज
2506 न्यूरोसाइंटिस्ट्स   न्यूरोसिंटिस्ट
2507 चंद्रेश्वरनगर   चन्द्रेश्वरनर
2508 टैनिस   तनिश
2509 फर्रूखनगर   फरूखखनगर
2510 आवाज़ों   अवाज़ों
2511 वेबुनियादी   वेबुनियाड़ी
2512 डेनबरी   डैनबरी
2513 नईदिल्ली   नैदिलली
2514 रोवन   रोवान
2515 श्योपुर   शिओपुर
2516 रव्लानी   रवलानी
2517 धाक   ढाक
2518 इंश्योरेंस   इंसुयरेंस
2519 संप्रभुता   सं््रभुतता
2520 राष्ट्रा   राष्ट्र
2521 जुदाई   जुड़ाई
2522 बदमाशाें   बदमशाषों
2523 स्वयँ   स्वयम
2524 आग़ा   आगा
2525 ढिंडवाल   ढींधवाल
2526 सप्पांवाली   सप्पानवाली
2527 निखारें   निखरें
2528 ब्रह्मपुर   ब्रह्मापुर
2529 बैटाउन   बेयोटान
2530 यूनियनवादी   यूनिनावाडी
2531 छापेमार   छापेमर
2532 ग़रीबों   गरीबों
2533 थाऊजेंड   थूसंद
2534 डसीला   दासिला
2535 कंजेंटेवाइटिस   कांजेतेवाइटिस
2536 बाधाओं   बढ़ाओं
2537 लगेगा   लागेगा
2538 दुर्घटना   दुर्घत्न
2539 कैपधारी   कपधारी
2540 अत्री   एत्री
2541 वास्तविक   वास्त्विक
2542 प्रतिरक्षी   प्रतिकर्षष
2543 ललकारता   लालकर्ता
2544 नरसंहारों   नरसारहोंं
2545 नीमकाथाना   नीमकथना
2546 जलगति   जललतगि
2547 अड़ंगा   अडांगा
2548 आलसी   अलासी
2549 वकरंगी   वकरांगी
2550 डेवलपमेंट   डिवेपोमेंट
2551 शॉनी   शव्नी
2552 बगीची   बागीची
2553 स्ट्रे   स्ट्रेय
2554 व्यू   वीएव
2555 विषहीन   विशिन
2556 किस्सागोई   किस्गाोई
2557 महानिदेशक   महनेदेशक
2558 चिकित्साएवं   चिकित्सावेम
2559 ट्रेंटन   ट्रेन्टन
2560 प्रियदर्शिनी   प्रियार्शिनि
2561 हुक़ूक़   हुखूख
2562 शुल्कः   शुलकाह
2563 राणे   रेन
2564 संशयों   संश्यों
2565 श्रेणीः   श्रेणीह
2566 ओडोम   ओडीएम
2567 बेनिटेज़   बेनाइटेज
2568 त्यौहार   त्योहर
2569 शवयात्रा   शव्यात्र
2570 रिश्ते   रिष्टे
2571 क्यूएसएस   केएसएस
2572 कोषाधिकारी   कोषधधिकारी
2573 करब   कररब
2574 पलटने   पल्टने
2575 कर्णेश्वरधाम   करन्शेवरधाम
2576 आर्यनस   आर्यननस
2577 प्रतिष्ठानोंं   प्रतिष्ठानों
2578 कराईकल   करैकल
2579 उसकी   उस्की
2580 विपरीतता   विप्रीतता
2581 परीक्षाओ   परिक्षाओ
2582 जुटाती   जुटती
2583 नैनो   नानो
2584 ओडिसा   ओरिस्सा
2585 तोमर   टोमर
2586 थप्पड़बाज़ी   ठप्ध़भाजी
2587 अट्टहास   अत्हासा
2588 कोलन   कोलान
2589 प्रतिलीटर   प्रेटिलिटर
2590 उत्पीडऩ   उतपीदन
2591 पोप   पोपे
2592 बाहुल्य   बहुल्या
2593 अस्वभाविक   अस्वभविक
2594 कठनाईयों   कठननीयों
2595 रामजीलाल   रामजलाल
2596 वसूलता   वसुलता
2597 मारिया   मरिया
2598 सत्मेव   सतमेव
2599 मैन   मन
2600 बुद्धिजीवों   बुद्धीजीवों
2601 सुदीप   सुदिप
2602 जोड़ो   जोडो
2603 हारना   हरना
2604 डिल्लों   डिलोन
2605 रजिस्टर्ड   रिजिस्टर्ड
2606 ललानिया   लालानिया
2607 लालकृष्ण   लालकृष्णा
2608 रत्नाभूषण   रत्नभूषण
2609 सपरिवार   स्परिवर
2610 साह   सह
2611 समेटती   समेट्टी
2612 मामलोंमें   मामलोनमें
2613 बरात   ब्रात
2614 वैइसन   वैसिन
2615 विला   विल्ला
2616 चेलानी   चेल्लानी
2617 इलेक्ट्रॉनिक्स   इलेक्ट्रोनिक्स
2618 ऋषिराज   ऋरिशरज
2619 उदयपुर   उदाईपुर
2620 पगला   पागला
2621 ऋतुकांत   रितुकान्त
2622 एमरल्ड   इमराल्ड
2623 उपद्रवियों   उप््रवियों
2624 ओक्लाहोमा   ओकलाहोमा
2625 धर्मराजने   धर्महाजने
2626 झाओहुई   झाऊुए
2627 उप्पीड़न   उप्पीदन
2628 दोआर   डुअर
2629 अवि   अवी
2630 जड़ित   जादेत
2631 टैबू   तैबू
2632 प्रोग्रामर्स   प्रोग्रामर््स
2633 टेलर्सविले   टेयरोलसिलल
2634 चादरों   चाद्रों
2635 अंधभक्तो   अंधभाक्तो
2636 ओब्रायन   ओब्रयान
2637 कृत्या   कृत्य
2638 पीरान   पीरन
2639 चौदहवां   चौढ़ावं
2640 इंडिपेन्डेट   इंडेीपेंड
2641 समन्वयक   समन्ययका
2642 सूबे   सुबे
2643 चंदन   चन्दाना
2644 प्रारंभिकता   प्रामामिकता
2645 ट्रैप   ट्रैएप
2646 उदंत   उडांत
2647 डायनामेटिक   डायनेमेटिक
2648 विद्युतीकृत   विद्युतिकृृत
2649 ललानिया   लालैनया
2650 वदरा   वडरा
2651 फड़फड़ाएं   फड़फें
2652 अखुआपाड़ा   अखापाड़ा
2653 सराहा   सरहा
2654 कमज़ोर   कममजोर
2655 यंगस्टाउन   याइंगस्टाउन
2656 आर्यम्   आर्यम
2657 बाजपेयी   बजपाई
2658 नाऊ   नाउ
2659 एवव   ईवव
2660 लागातार   लगतार
2661 पड़नी   पदनी
2662 माइंडट्री   मिंडत्री
2663 ड्रिस्ट्रीब्यूट्री   डिस्ट्रिब्यूटरी
2664 जानकारों   जनकरों
2665 ऑफशोर   ओफ्शोर
2666 फूलती   फूल्टी
2667 दमघोंटू   दुमघोंतू
2668 वीडियोः   विडियोह
2669 राजमां   राजमान
2670 रॉकफोर्ड   रॉककॉर्ड
2671 मित्रा   मित्र
2672 ओकोई   ओसी
2673 उत्तरिया   उत्तरियय
2674 गैलेक्सियों   गैलक्सन
2675 जीवनियां   जीवनीय
2676 हकीकत   हाकिकत
2677 एलिमिनेटर   इलिमिनेटर
2678 अगस्टाइन   ऑगुस्तिने
2679 कर   करर
2680 बीताने   बिटाने
2681 बैराढ   बैराध
2682 कंबलों   कम्बलों
2683 ज्वार   जववार
2684 फातमा   फतामा
2685 डीडब्ल्यूटी   डीवीटी
2686 धातुएं   धाऊतुएं
2687 सियाह   सियाहा
2688 पीटने   पिटने
2689 बिच्चों   बिच्छों
2690 बताैर   बतौर
2691 आदित्या   अदित्य
2692 क्षेत्रें   क्षेत्रेन
2693 एंकेनी   अंकेनी
2694 छेत्र   छेटर
2695 मुकरते   मुकररते
2696 ऐंठे   इंथे
2697 बीएसएसएस   बीजेसेस
2698 ब्ंजजसम   बंजससम
2699 लिंमर्ग   लिनमार्गा
2700 पेरेड्डी   पेरेडी
2701 बोदरा   बोदारा
2702 फ़ोकस   फोकस
2703 श्रीलेदर्स   स्रीलीथर्स
2704 महंकमदान   महनकमड़न
2705 घूंसा   घुंसा
2706 क्षत्रियादि   क्षत्रियादी
2707 रखना   रख्ना
2708 रिश्तेदारो   रिष्तेदारो
2709 श्रावणी   श्रवणणी
2710 ज्वेलर्स   जेवेलर्स
2711 मेहमान   मेहमन
2712 जयकारा   जैकरा
2713 चबूतरे   चबुत्रे
2714 हरदिल   हरादील
2715 न्यूरोवेस्कुलर   न्यूरोवाक्लुलर
2716 लक्ष्यतीर्थ   लक्षयततर्थथ
2717 नेशंस   नेशनस
2718 पाठशालाएं   पाठ्ााायें
2719 निवेदनः   निवेदनह
2720 लीडरों   लीडारों
2721 टेनला   तनला
