Correct word      Predicted word
913पिल्लवकेस   पिल्वकेस
914क्लर्किकल   क्लेक्रिकल
915करायची   कारायची
916मसल्स   मुसेल्स
917ट्री   ट्रे
918मंहगा   महांगा
919सॉकेट   सोक्टे
920खानवेलकर   खानविलकर
921धमाकेगी   धमकेगी
922क्रूस   क्रिसे
923मुनगपाका   मुनगापका
924पूज्यनीय   पूज्यानी
925बालासाहब   बलसाहे
926जागरणकर्मी   जारानकर्मी
927पप्पी   पपी
928फिलिप्पियो   फिलिप्पो
929सिरेघाट   सिराथे
930मौलिक   मौलकी
931विज्डन   विस्डे
932प्लग   प्लूग
933जटवाड़ा   जावाड़ा
934प्रतिष्ठानों   प्रतिश्थनों
935हिंदवी   हिंदाही
936कॉफ़ी   कॉफी
937मजूमदार   माजुद्रा
938तेंदूखेड़ा   तेंडुखाड़
939रिएक्शन   रेक्टिं
940ट्विवटर   ट्विट्र
941बज़ने   बाने
942रने   रुने
943भावनाएं   भवनाई
944बक्र   बकरा
945प्रवृत्त   प्रवुर्त
946संदर्भित   संद्धित
947अखबार   अखबर
948टेस्टों   टेस्टोन
949जीवजन्तु   जेवाजन्त
950कितनी   कितानी
951डिझेलपेक्षा   डिलापेक्ष
952स्काॅटिश   स्कोट्सिश
953दामाद   दमा
954स्टैंजिन   स्टांगि
955त्रिकोचे   ट्रिकोचे
956घोउटा   घूता
957कंज्यूमर   कनसुमर
958मूलं   मुलाम
959संचालन   संचलान
960बताएगी   बाटेगी
961लेटते   लेट्ट
962आश्रित   आश्रित्त
963हैकॉथॉन   हक्ताओं
964बहावलपुर   बहावापुर
965इनकोड   इक्कोड
966हाश्मी   हशमी
967प्रेरणामयी   प्रेनमायी
968आधुनिकीकरण   आधुनिककरणका
969आंनद   अन्द्द
970उपभोक्तावाद   उभ्कोत्वाड़
971हुक्क्यातून   हुक्तयूं
972एबीआईए   अबिया
973गढ़वाना   गढवाना
974अनकही   अकाही
975वान्गिटा   वंगिता
976कोंबले   कॉमबेल
977अतर्रा   अतरार
978खुसरो   खुस्रो
979विज्ञानियों   विंगवियों
980छायाप्रति   छायापत्री
981सेर्नदनुर   सेर्नदुं
982अंधेरा   अंधरा
983आर्च   आरच
984जीनी   जिनी
985पूज्यनीय   पुज्यानिय
986बिचुकल्यांचा   बिचकल्यांचा
987महाभारत   मभारत
988सुलझाया   सुलाचाया
989छिपते   छिप्टे
990लॉरे   लौर
991जुडास   जुदास
992कमलिनी   कामलिनी
993रेलभाड़े   रेलबाड़
994हनुमानदास   हनुमनद्स
995दैन्य   दैंया
996बख्तरबंद   बक्थार्ंद
997अदबी   अबीबी
998आइना   आनिया
999श्मशान   शमहान
1000तिरुमलराजु   तिरुमलागाजु
1001रोमानियाई   रोमनियान
1002सनलोशन   सुंसोलिं
1003बेसिस   बासिस
1004थपथपाने   थप्थाने
1005टोटके   टोकके
1006पिछड़ेपन   पिहादेपन
1007नीलांबर   निलाबार
1008प्रतिनिधित्व   प्रतिनिध्यव
1009स्वातंत्रसेनानी   स्वांतरसमन्ने
1010मैपलक्रॉफ्ट   मैप्लक्रोप्ट
1011बख्तरबंद   बखारबन
1012उपमन्यु   उपामनुय
1013ईस्वी   एसवी
1014आकाशीय   आकाशी
1015उकसाया   उक्यास
1016रोमांचक   रोमंचा
1017रॉयल   रोयाल
1018बिताया   बिताय
1019तकदीर   तक्दी
1020दशहरा   दुसेशरा
1021शरीर   शारी
1022फॉल्ट   फौल्ट
1023ऊर्फ   उरकी
1024निखरा   निखारा
1025आजमाविल्यानंतर   आमजाविलांतात
1026उबकासी   उबकसी
1027यदि   याडी
1028हत्याएं   हात्याइं
1029रोकटोक   रोक्टो
1030मोल्डिंग   मोलिंडी
1031प्राचीनतम   प्रहिंतम
1032महाकाश्यप   महकास्या
1033अवश्यकता   आवस्क्यक्ता
1034नज्द   नाज़
1035तेजस्वी   तेसवी
1036सोचती   सोच्टी
1037मुनिरका   मुनिकरा
1038परिमाणात्मक   परिमान्तम
1039उपभोक्तावादी   उपाभोत्वादवीड
1040अम्फान   अम्हान
1041बीमित   बिमिट
1042अमरसमोर   अमरसमर
1043साईंसिज़   स्किंसे
1044हाश्मी   हाशमी
1045ला   लाए
1046वासियों   वस्यों
1047अपमिश्रण   अप्मिश्रन
1048आदिवाड़ा   अदिकाड़
1049कॉइन   कोन
1050एमीनो   एमिनो
1051उर्वरकता   उर्वक्ता
1052मिथिलेश   मिथेलेश
1053मानसिक   मंसिक
1054युवतींशी   युवतिशिं
1055जज   जुडेग
1056चराचर   चरचार
1057सुनीलचा   सुनिचा
1058किल्पटन   किल्पों
1059हटानेका   हतनेका
1060आमादा   अमादा
1061डाउनलोडिंग   डोनवलिंग
1062तन्मय   तंमो
1063डिएगो   डिगो
1064चाक   चक
1065स्टेशरन   स्टेशियों
1066प्राप्तकर्ता   प्राक्त्रक्ता
1067डॉक्टरेट   डॉक्टर्ट
1068हरिभंगा   हरिभांग
1069स्टेनले   स्टनेल
1070वोल्टस   वॉल्टोस
1071इनु   इनुआ
1072स्लैब   स्लाब
1073विश्वभर   विशवभार
1074इलेक्ट्रम   इलेक्ट्र्म
1075चौंकती   चंकती
1076गढ़िया   गधियां
1077रिकॉग्निशन   रेकोगिन्शिं
1078रिषभ   रिशाह
1079अवर्ण   अवरन
1080उपमुख्यमंत्री   उप्मक्यमंती
1081टिकता   तिकाता
1082चंदर   चांदर
1083तेहबन्द   तेहनद
1084धौरसलार   धौरसाल
1085रौत्रे   रौत्र
1086हाइपोथैलेमस   हेहोपोलाउम
1087नेस्टिंगलक्षण   नेस्गन्सुंक्थ
1088वीक   वेक
1089एमएक्स   एमएसएएस
1090उपभोक्ताओं   उप्चोक्ताओं
1091विश्लेषण   विश्लेशन
1092मूलभूत   मुलुभुट
1093बिशंभरनाथ   बिशमभन्ताह
1094छाछ   छचा
1095मैट्रिक   मार्टिक
1096टांगने   तांगेन
1097खट्टा   खत्ता
1098क्लेर   केलर
1099हवाओ   हावो
1100आदतन   आदतां
1101शबे   शाबे
1102चौपालों   चौपलो
1103ऑब्जेक्ट   ओज्जेट्स
1104असमानताएं   असामनेट
1105कंपकपी   कम्पम्पु
1106किकिर   किकर
1107सोलहवें   सोलवें
1108टिमटिमाते   टिम्टिमे
1109कटास   काटस
1110कसाकसी   कासकासी
1111मुख्य   मुख्ये
1112साझेदार   सहेदार
1113स्वामियों   स्वामिं
1114उप्पल   उप्ले
1115हिस्स   हिस्या
1116लाइमस्टोन   लिमेस्टों
1117हमाद   हमद
1118प्रतिस्पर्धाएं   प्रतिप्र्धयने
1119इकट्ठी   इक्ताही
1120ढीलापन   धिलान
1121घुमक्कड़   घुमकाड़
1122नवबहार   नवाहहार
1123भूल   भुल
1124क्षीणता   क्षिंता
1125बंजी   बाजी
1126एक्सल   एक्सेल
1127यहपर्व   यहापर
1128व्यक्तिप्रकाश   व्याक्तिपक्षा
1129थंगप्पा   थंगपाप
1130उन्नीस   उन्नीज
1131हरकंठराय   हरकांथा
1132टिकर   टिक्रे
1133हिचकिचाने   हिचकाचें
1134ओरिएटेंड   ओरियेंड
1135नाविकों   नविकों
1136श्यामदास   श्याद्यस
1137थैला   थेला
1138पुखराज   पुखरा
1139इंटरपोल   इंटेर्पोल
1140रुको   रोक
1141निषादराज   निश्दराज
1142ढोरमारे   धोरमारे
1143वाहीबाग   वाहिबाग
1144वृत्तस्तरीय   वृत्त्र्तियाय
1145नींद   नेंड
1146प्राध्यापक   प्रध्यपक
1147पेटीकोट   पेटिकिटो
1148काव्यतत्वों   काव्यत्त्वों
1149नेट   नेटी
1150प्रारूपों   प्रापुरों
1151तकली   तकल
1152सीडान   सिदान
1153सीधा   सिधा
1154गुफ्तगू   गुस्टुग
1155बालाएं   बलें
1156स्कैनर   स्कन्र
1157भीतर   भेतार
1158शिक्षेची   शिक्चेची
1159एनोनीमस   अनोन्योस्म
1160कुम्हार   कुमहर
1161बैकुंठ   बैकुंत
1162एथर   अथेर
1163एकभाषीय   अक्षशिया
1164भुगतना   भुताना
1165कागज़ी   कगज़ी
1166प्रोपर्टी   प्रोप्र्टी
1167वाइस   विक्स
1168वांचू   वंचु
1169जावड़ेकर   जावेकर
1170जनजीवन   जनजीना
1171प्रमाणि   प्रमानी
1172चाटने   चाने
1173अनुप्रयोग   अनुप्रोगी
1174सुधरने   सुधरनी
1175गनबोट   गुनबोट
1176रसायन   रस्यान
1177फालना   फाना
1178स्विमंग   स्विमिंग
1179कृष्णके   किष्कने
1180अक्षरशः   अश्र्ष
1181सुभव   सुभाव
1182बेसरा   बेस्रा
1183एलिसिन   एलिकेन
1184वोजसिकी   वोजसिक
1185पत्रव्यवहाराच्या   पारवायवाचर्याच्या
1186हस्तक्षपे   हास्तक्षे
1187लेह्मर   लेहेर
1188पार्लिमैंट   पर्लिमेंट
1189वीनस   वेनुस
1190पियरे   पिरे
1191तकदीर   ताड़ी
1192शरफुद्दीन   शारफुद्द
1193तसकिन   तासकिन
1194रजतचंदा   राजतांचा
1195ममता   मामता
1196छलावा   छालवा
1197लेती   लेटी
1198मताशबीह   मुत्तबही
1199सर्वशक्तिमान   सर्वष्षक्मत
1200क्यूरेतारो   कुरेटरो
1201जनसूचना   जनासूचान
1202एलएमएपी   ल्माप
1203राउटर   रूट्र
1204काउंटरों   कौन्टेरों
1205स्कुलक्लार्क   स्चोलक्रक
1206क्रॉप्स   क्रोप्स
1207उर्वरकता   उरवक्रता
1208फिजियोथेरी   फासियोथीर
1209मराठेशाही   मारेथशीह
1210निजामपुर   निजामुपुर
1211ठुकराकर   थुककारक
1212छिट   छित
1213ब्लांका   ब्लांक
1214ठाकरे   थाक्रे
1215धब्बे   धबेब
1216कांटों   कांटो
1217वेरिएंट   वरियंत
1218कदारपुर   कदरपुर
1219सलाई   सले
1220जार्ज   जरज
1221न्यूट्रेलाइज   निट्रालेसिस
1222रूटे   रूटी
1223रिकॉग्निशन   रिक्गोनिज़ें
1224स्काॅटिश   स्कोटिश
1225फटाफट   फाताफ
1226ऊल्थर्   उल्टर
1227मुगाबे   मुगबे
1228निखार   निखर
1229विराटचा   विराचा
1230उड़ेलते   उडेल्ट
1231नंगे   नेगे
1232बेइमानी   बिमनी
1233स्वर्णकाल   स्वरानकल
1234धर्मानुराग   धरमनगुर
1235उतराई   उत्राई
1236रायफल   रैफाल
1237दाल   डल
1238संस्तुति   संसुटुटी
1239एआरसी   एरीएएए
1240ड्रायवर्क   ड्रेकोर
1241क्यूबिक   कुयुकि
1242नींद   निंड
1243जीवनों   जिवानो
1244कोइलवर   कोलोवर
1245ट्रुपर   ट्रोपुर
1246परनाना   परनान
1247फ्लॉवर   फ्लोवर
1248रैकल   राकल
1249कालोनियां   कोलोनिया
1250गनबोट   गुनबोत
1251ह्यूअर   ह्युर
1252तारीफ़   तारीक
1253गर्ल्स   गिर्ल
1254असर   असार
1255दगाबाज   दागाज़
1256ओटो   आटो
1257घराट   घारत
1258कागज़ी   कागाजी
1259सच्चिदानंदन   सचिदांद
1260विश्वदानीं   विश्वदानिय
1261हाईजैक   हिजके
1262यूलिप   युलीप
1263माहुल   महुल
1264अंतर्विवाहों   अंतवरवहों
1265कोकराझार   कोरकाहर
1266भराई   भाराई
1267लोप   लोपी
1268बचाएं   बचायें
1269पोलोथिनों   पोलोटिंस
1270फ्रैंचाइज   फ्रांचिस
1271शिपकुले   शिक्कुल
1272काट्जू   काजु
1273पिछड़ेपन   पिचादेंपन
1274वाटर्स   वैटर्स
1275इसरार   इस्रार
1276नज़राना   नाजरना
1277मिसालें   मिसले
1278रिडेल   रेडल
1279सफलरूप   सुफलफरोड
1280ढूंढे   धुंधे
1281शेरू   शेरु
1282स्टिफर्ड   स्टिफफर्ड
1283ब्रह्माणी   ब्रहमनी
1284मणीरत्नम   मनित्रमं
1285स्वर्णप्रीत   स्वान्रपिर्ट
1286तभी   ताही
1287खिलौना   खिलोना
1288दालों   डलो
1289प्राइमरली   प्रेम्रिल
1290जन्मशती   जंस्थाती
1291रोएलोफ्स   रोलोफेस
1292स्पाइक   स्पीक
1293अम्मू   अनमु
1294स्पि्रंग   स्पिर्गन
1295ढीठ   धित
1296नामरूप   नामुरू
1297आधुनिकीकरण   अधुनिकरणा
1298विधिवत   विधवात
1299चहचहाहट   चचाहाह
1300जेफरी   जेफफरी
1301इतालवी   इतलवी
1302रीमस   रेमुस
1303कालोनियों   कोलोनियों
1304बनवाए   बनवा
1305नौतन   नौतान
1306ठिठोली   थिथोली
1307डायनासोरों   डान्योसोरों
1308वध   वाध
1309बलहीन   बालिं
1310सुजान   सुजन
1311अर्थिंग   आर्थिंग
1312चित्रकारों   चित्रकरों
1313धरती   धराती
1314मोहपात्रा   मोहाप्तर
1315सालुनखे   सलुंखे
1316डबरा   दबारा
1317केलांग   केलाग
1318मेंभले   मेमचल
1319देवीदास   देविदास
1320रमणीकभाई   रामनकाभा
1321जर्मेनिकस   गेर्मनिस्स
1322टीएनओ   ट्नो
1323कुरुवा   कुरवा
1324निरक्षरता   निरक्षर्ता
1325निवेशक   निवेख्ष
1326सन्ता   संता
1327प्राचीनतम   प्रेचिताम
1328कारल्याची   कार्याच्यी
1329सदस्यांमधील   सद्यस्मधध्ले
1330अव्यावहारिक   अव्यावारकी
1331रमोही   रामोही
1332सनटैक   सुंटके
1333अवधियां   अव्धिया
1334सुवर्ण   सुबरान
1335जकड़   ज़कड
1336पैरॉक्साइड   परोफिड़
1337अवश्यमेव   अव्षेमे
1338सोमालियाई   सोमिला
1339दर्रे   डररे
1340फैशनबल   फशशनेल्ब
1341मडियाहूं   मरिहाहु
1342आश्रित   अश्रित
1343बेल्ट्स   बेल्ट्ट
1344उपलब्धता   उल्बाध्धाता
1345शहर   शेहर
1346हिन्दी   हिंडी
1347धँसाकर   धन्कारक
1348प्रस्ताव   प्रस्तव
1349नितीनकुमार   नितिकुकमर
1350वास्तविकता   वस्तविक्ता
1351हबीबुन्निसा   हाबिबुनिसा
1352सिनेहस्ती   सिन्सेश्त
1353सौदों   सोडों
1354एपीडेमोलॉजिस्ट   इपिडिमोलिजेट
1355प्रिंसली   प्रिंकल
1356भूलते   भुलेट
1357नेडे   नेड़
1358ग्राइडर   ग्रिडर
1359मनुष्यों   मनुश्यों
1360विश्नासर   विशनास
1361किलेबंद   किलबंड
1362मोनल   मोनाल
1363मंजिले   मैंजले
1364एब्यूमिन   अबुमिन
1365बॉयल   बोला
1366कर्मवीरो   करमविर्
1367बैन   बान
1368शूकर   शुकर
1369इंद्रध्वज   इंद्राजवा
1370जटिलताओं   जिल्टोयां
1371बायोटेक   बियोटे
1372हेरेडिटी   हेरेडिट
1373इको   एकीए
1374जवेरी   जवरी
1375शिनाख्त   शिनकाथ
1376मुनाफे   मुनाफी
1377प्रभाशुभप्रचारणी   प्रभभुभ्रचांचा
1378क्षमतावान   क्षमतान
1379माराविला   मरविला
1380बोडेन   बोडिन
1381भूतहा   भूथा
1382अवसन्नन   अवसनां
1383जीरामन   जिरमान
1384घुमाती   घुमती
1385विधानसभेला   विधानस्भाल
1386कुकुनूर   कुकुनुर
1387बनाबट   बनबात
1388जीसैट   गेसीटी
1389जगजीतसिंह   जग्जिसिंह
1390जम्बुमणि   जामुबमनी
1391विश्लेषणों   विश्लेशन
1392प्रोमोशनल   प्रोमोटिनल
1393कलयुग   कल्युग
1394घुसपैठ   घुसपाठ
1395एस्थेटिक्स   एस्टिक्टिस
1396सलाहियत   सलहियात
1397मुदिका   मुडका
1398आडमिशन   आद्मिसिंस
1399मिटाना   मिताना
1400रायट   रायत
1401मननदीप   मन्दीद
1402सच्चिदानंदन   सहिदानदान
1403शिवादेवी   शिवदेवी
1404टाइटन   तिना
1405आकाशीय   आकाशीया
1406ब्रेकीथेरेपी   ब्रीकात्रीप
1407कीकर   किक्र
1408केडर   काडर
1409ढूंढते   धून्धते
1410जीई   गीएईएई
1411रूपए   रुपे
1412दलबीर   डाबेबर
1413रहशयोद्घाटन   रहाध्यागत्त
1414मनहूस   महों
1415डिफेंसिव   डेनेशिस
1416सिकुड़ी   सिकुदी
1417फ्लिंटॉफ   फ्लिंटफफ
1418लत्तरों   लत्राओं
1419रुफिल   रूफी
1420रिमोन   रिमों
1421बताऊंगा   बायौंगा
1422द्विसहस्राब्दी   द्विसादसरी
1423हते   हेट
1424ओरिजिनल   ओरिनिजा
1425भिजलात   भिजाला
1426शाहरूद   शहरुद
1427अरेराज   अरेजार
1428कनेक्टिंग   कन्निक्टिंग
1429क्लिंजर   क्लेंसर
1430एचईसी   हेकी
1431सरसता   सर्त्य
1432खिलौना   खिलाना
1433लाईलाल   लैला
1434अमूल   अमुल
1435थैंक्स   थनक्स
1436गगापुल   गागपुल
1437जीवंतता   जिवन्त्या
1438सर्वानुक्रमणिका   सरवानुक्रमणका
1439प्रतिक्रियाशील   प्रतिक्रियाश
1440फिरवाने   फिरवान
1441फैलाएं   फैल्यें
1442अर्थनीति   अर्थनिती
1443अवास्तविक   अवस्तिका
1444आरआईपीवी   रिप्क
1445एमबीडी   मीडीए
1446चित्त   चिथाथा
1447पुनरावलोकन   पुनारवलोक
1448मेक्रोनी   माक्रोनी
1449सलवार   सालवर
1450स्पैसिफिकेशन्स   स्पेकिसिसेंस
1451बागरा   बारा
1452सुलतानों   सुल्तनों
1453इनसभी   इंसबही
1454म्लादेनाविच   म्लेडनाविक
1455कृतित्व   क्रितिवा
1456पड़ा   पाड़
1457कृष्णवर्णेय   कृष्णावर्णे
1458सिगनल   सिंगल
1459स्पॉटिफाई   स्पोटिक
1460लालाबाई   लाबाबाई
1461केपीडी   क्पीडी
1462बॉयलर   बोल्यर
1463हानिकाक   हनकक
1464आदतें   आदेतेन
1465असमानताएं   असमांतें
1466खुर्द   खुर्ड
1467ट्यून   टुने
1468जोडते   जोर्टे
1469पैरोडी   परोड़
1470एडिडास   अदिदास
1471बचाएं   बचाने
1472नामकरणक   नामकरण
1473अनुप्रिय   अनुप्रिया
1474दल   डल
1475दोगुने   डोगुन
1476टांका   तांका
1477मातंग   मतांग
1478जनजीवन   जनजेवा
1479उद्घोष   उद्धोशों
1480माहौल   महालु
1481चर्यपूर्वक   चार्यपुरवोक
1482ओछी   छची
1483पुनर   पुनार
1484झुकना   झुकान
1485पहलगाम   पहलगमा
1486सुधीश   सुधेश
1487पिछड़ेपन   पिचद्पने
1488डूंडवा   दुंडवा
1489दिमाग   डिमा
1490फरिश्ते   फारिश्टी
1491दाहसंस्कार   दासांसकर
1492एसीएफ   एएफएसएफी
1493झाड़ोल   झडोल
1494सत्तास्वप्न   सत्त्वसप्ना
1495इनहैंसिंग   अनाइंकिंग
1496जहर   जहेर
1497हयग्रीव   हाग्येवावा
1498युलरवाद   युलवाराड
1499बस्तियां   बस्तिया
1500कृतित्व   कृतित्वा
1501मुड़ने   मुडेन
1502बालाएं   बलें
1503हजीरा   हजिरा
1504आविष्कारों   अविष्रकों
1505अवध   अवाह
1506बचते   बाचेट
1507कमिटी   कम्मित
1508जंजीरा   जनजिरा
1509फीड   फेड़
1510एलेजिक   एलेगिक
1511तेलीय   तेलिया
1512चंदेलस   चंडेलस
1513सेराबी   सेरबा
1514वारविक   वरविक
1515पाञ्चजन्य   पजजनाय
1516स्टेटमैन   स्तमां
1517ग्रंथ   ग्रांथ
1518डेट   डेब्ट
1519तोलोग   टोलोग
1520गोरेगावपर्यंतचा   गोरेजपर्तांचा
1521लांगुरिया   लंगुरिया
1522डाउनलोडिंग   डोकलोडिंग
1523मिप्राथकता   मिप्रताक्ता
1524कंट्रोल्ड   कन्ट्रोलेड
1525एंडरसन   अंडर्सों
1526ट्रेपेजियम   ट्रेपियम
1527तंत्रज्ञानमंत्री   तंत्र्यमंत्यांती
1528अकवूर   अकावोर
1529अशासकीय   अशाक्यी
1530एसिटेट   एकेटेट
1531सीआईआरआर   केर्य
1532मुद्राएं   मुर्देनी
1533जुर्माने   जुर्मने
1534अलास्का   अलसका
1535अशासकीय   अशक्षिके
1536कमलनुमा   कमानुमा
1537कतई   काटी
1538गुरुजन   गुरजन
1539परीक्षणों   परिक्षनों
1540पारंपरिक   परमापरी
1541स्त्रीत्व   स्ट्रिव्ट
1542जेफरी   जेल्रिय
1543रोडियो   राडियो
1544स्प्लिट   स्पिलिट
1545कपोलों   कोपोलों
1546बोवेसेट   बोवेस्ट
1547जीवनहीन   जीवनेही
1548धर्मा   धरमा
1549ब्रैडली   ब्रेडली
1550पद्य   पद्या
1551शिवसूत्राणि   शिसुत्रानी
1552उपन्यासकार   उपनायक्रा
1553मातानुकु   मानाकुकु
1554सवालिया   सावलिया
1555पूराना   पुरना
1556गुस्टावो   गुस्वो
1557सीहोर   सेहोर
1558माहूरकर   महुरकार
1559विश्लेषणात्मक   विश्ष्षनम्त
1560चंदे   चंड़
1561नरेवाडी   नरवेदी
1562रामायण   रामाना
1563नौटंकी   नोतकनी
1564प्रोमोशनसाठी   प्रोमोंग्थाशन
1565ग्रामीणों   ग्रमिनों
1566डुबायेंगे   दुबायेंगे
1567जटिलता   जतिल्ता
1568टिकता   तिकाता
1569रूची   रोची
1570जूडी   जुडी
1571संयुक्तता   समुक्त्या
1572देवदार   डेड़र
1573थपथपाने   थप्पाने
1574राउंड्स   रूंडस
1575शुरूआती   शुरायूत
1576नीशु   नेशु
1577लंगड़ाकर   लंगाकारक
1578बचाएं   बचाने
1579कटवाना   कत्वाना
1580जगदीशपुर   जग्दिशुपर
1581क्रूरतम   क्रुत्मा
1582भौक्षणिक   भौक्षकी
1583जनसूचना   जनसुचान
1584दक्कन   दककान
1585बबलेश्वर   बाबलेश्वर
1586मैनी   मन्य
1587गार्डनर   गर्डेनर
1588महत्वुपूर्ण   महावतुपुरण
1589फॉइल   फोल
1590स्वतंत्र   स्वांट्र
1591शिवसेनेही   शिवेनेही
1592हिसा   हिनसा
1593जसुपर   जसुपुर
1594लभ   लाबु
1595विज्ञानियों   विग्यानियों
1596हेल्थखोज   हेल्खोखो
1597तरसते   तर्सते
1598उपलव्ध   उपलबां
1599रामराजपुरा   रम्जापुरा
1600पिछड़ा   पिचाड़ा
1601अलगाववाद   अलगवावाड
1602तबस्सुम   तासबुमु
1603मूलमंत्र   मुलमंत्रा
1604चौंसठ   चौसाथ
1605फ्रेंकफोर्ट   फ्रांकोर्ट
1606सुकमा   सुकाम
1607सप्तर्षि   सप्तर्ही
1608इंडोर्समेट   इंड्रोमेटे
1609शिवहर   शिहोर
1610संचारविपणन   संचरापना
1611कलाकारिओं   कलाकारिं
1612संयोजक   संजोका
1613पाश्चात्य   पस्चत्या
1614ह्यूअर   हुयुर
1615दिलवाए   डिलवा
1616मिजुओ   मिजुहो
1617मोरवी   मोरवा
1618निम्र   निमर
1619राष्ट्रीयकृत   रश्त्रियक्र
1620अलगाववाद   अलगवावाड़
1621बटलैंड   बुट्लाद
1622पराजयों   पराज़ों
1623ज़मीर   जमीर
1624बनवाए   बनवाये
1625दिलीप   डिलप
1626गलतफहमी   गल्मेच्मी
1627चुंबन   चुमबन
1628आंनद   आनांद
1629मौर्य   मोर्या
1630वालेकुम   वालकुम
1631निरक्षरता   निरक्राष्ता
1632लाहोल   लहहल
1633जिनसाकू   जिस्काओु
1634गर्भगृह   गर्गहर्ध
1635फेंकने   फेंकेन
1636पीपीपी   पिपिपी
1637वारियर   वर्रियो
1638सीने   सिने
1639अलेक्जेंद्रा   अलेकेंडर
1640आशुरा   अशुरा
1641साहबों   सहबों
1642विष्व   विश्वा
1643भागीरथी   भाग्रीठ
1644हैवान   हिवान
1645नरईपुर   नरापुर
1646प्रिंसली   प्रेंसल
1647खण्ड   खंड़
1648प्रजातिकरण   प्रजातिकां
1649परिवतर्तित   परिवत्त्रित
1650बारहों   बरहों
1651प्रेमानंद   प्रेमनांड
1652दिमागी   डिमागी
1653मासूम   मासु
1654फैरी   फेरी
1655यॉन्सी   योंस
1656दरवाजा   दरवाज
1657नवनीन   नविन्
1658मार्केटनियामक   मर्तिनिमकाम
1659प्रीस्ट   प्रिस्ट
1660रस्त्यांसाठी   रस्त्यासंभा
1661साहित्यकोष   साहित्योक्ष
1662नज़राना   नाजराना
1663सिगनलों   सिग्नोलों
1664गोइंग   गोंग
1665दिंगबर   डिंगर
1666छाया   चाया
1667खुर्दा   खुरदा
1668रुग्णताओं   रुगगाना
1669पूर्वपालिकाध्यक्ष   पुर्वपलियादक्ध
1670राजेश्वरी   रेगेशवर
1671ज़िल्ला   जिला
1672क्लासेन   क्लेसन
1673आयकर   आाकर
1674वारियर   वरियार
1675कांटी   कंती
1676तंत्रिका   तंतरिका
1677कृषिराज्यमंत्री   कृषियास्रमित्र
1678मध्यस्थक   मध्याश्त
1679पोसण्याचे   पोसनाचे
1680एमएसएन   मेस
1681जागृत   जागरत
1682पौन   पानु
1683नामरूप   नामरूू
1684वादकों   वाडकों
1685मैगनस   मांगुस
1686भौंकती   भौनकती
1687चुरामनी   चुरमनी
1688सज्जित   सजित
1689मेनका   मिनका
1690डव   डोवे
1691त्रिपुरी   त्रिपुरा
1692जटवाड़ा   जतवाड़ा
1693टिकता   तिका
1694मलापल्ली   मालपले
1695इरफानमुम्बई   इर्रिंममुबा
1696इट्स   इटीस
1697भगोसा   भागोजा
1698घाटी   घाती
1699कोस्टार   कास्टर
1700प्रोस्पेक्टस   प्रॉपसेस्ट
1701क्लासी   क्लास्स
1702जेएम   जीजीएम
1703आठवों   आथवों
1704उगाना   उगना
1705खब्बू   खबबु
1706भगवन्ता   भाजनाता
1707बोएल   बोल
1708तात्या   तत्यात
1709दुपट्टा   दुपत्ता
1710योगफल   योगाहाल
1711इकट्ठी   इक्तही
1712पैकेजिंग   पकागिंग
1713रोस्टर   रॉस्टर
1714उपभोक्तावाद   उभूक्वांड़ाड
1715जानकार   जनकर
1716बच्चन   बाचकन
1717हालिया   हलिया
1718दामिनी   दमिनी
1719कमच्छा   कामचाच
1720रपट   रापत
1721भूलने   भुलने
1722जेफरी   गिफोफरी
1723नक्शेकदमों   नक्ष्द्मकों
1724जरयान   जर्यां
1725सर्वशक्तिमान   सर्वाष्त्त्यन
1726भेजेगी   भेजोगी
1727ओझल   ओज़ल
1728दंगे   डेगे
1729राइमा   रिमा
1730ब्लॉगरों   ब्लोगोरें
1731मैलकम   मैलकाम
1732बालासाहब   बासाबाह
1733खगड़िया   खागड़िया
1734ढलवाने   धलवाने
1735फॉर्ट   फोर्ट
1736शैलेंद्रनाथ   शालेंद्रांह
1737फेल्टन   फल्टों
1738सोनगरा   सोंगरा
1739लुढ़का   लुतका
1740खुदवा   खुदावा
1741वॉरीअर   वर्योर
1742ड्रिबल   ड्रिल्ब
1743मू   मुआई
1744खासदारकीपर्यंत   खद्रप्रियांत्त
1745बाईक   बैक
1746नगीना   नाजेना
1747शुरुआजी   शुरुज़ी
1748हैश   हाश
1749नीतिगत   नितिग्ट
1750लाते   लेट
1751बॉथम   बामा
1752केतुबुद्दीन   केतुकुद्दीन
1753ऐज   एजीए
1754सीने   स्केन्य
1755सहस्रचंद्र   सहर्चंदर्ध
1756दाहिने   दहिने
1757लापरवाहियों   लपरवाहियों
1758बहिराणा   बहिरान
1759कहलाएगी   कलागेग
1760क्षमाशील   क्षमशील
1761बेग्म   बेगु
1762शरीरों   शारियों
1763कनिका   कनिनका
1764जनसूचना   जन्सुचना
1765बुलडोजर्स   बाल्डोरेज
1766सुभ्रांशु   सुब्रसंद
1767घरवलों   घरवालों
1768सुवैदी   सुवादि
1769खड़ा   खाड़
1770नाभि   नाही
1771पुलिक्कन   पुलिकां
1772पडगी   पाड़ी
1773लातेहार   लेथियार
1774इंद्रद्युम   इन्द्राद्यम
1775तिकोने   टिकों
1776प्रतिक्रियाशील   प्रतिक्रियाशी
1777ग्लेशियरों   ग्लेविरों
